Time,Acc_XL,Acc_YL,Acc_ZL,Abs_left,VelInc_XL,VelInc_YL,VelInc_ZL,Velmag_L,Acc_XR,Acc_YR,Acc_ZR,Abs_Right,VelInc_XR,VelInc_YR,VelInc_ZR,Velmag_R
153.0375,10.113686,-0.88271,1.521779,10.26555565,0.101143,-0.008863,0.015156,0.102655558,5.424274,-3.307985,-9.062931,11.06807262,0.055094,-0.032314,-0.090389,0.110678429
153.05,9.702766,-0.268162,1.936967,9.897849265,0.097037,-0.002755,0.019311,0.0989782,5.490876,-0.61452,-7.902548,9.642490289,0.055715,-0.005247,-0.078521,0.096422195
153.0625,10.028133,0.372925,1.88656,10.21085859,0.100284,0.00369,0.018857,0.102108194,4.491786,-0.085142,-6.68986,8.058388018,0.045677,-0.000056,-0.066385,0.080581386
153.075,9.749479,-0.078426,1.664523,9.890860844,0.097506,-0.000778,0.01658,0.098908653,2.597529,0.110084,-5.076016,5.703088096,0.026628,0.00172,-0.050401,0.057028673
153.0875,9.42236,-0.306468,2.04232,9.64602828,0.094242,-0.003084,0.020336,0.096460451,0.576747,-0.03388,-4.019916,4.061220211,0.006383,0.000151,-0.040104,0.040609067
153.1,9.624234,-0.377613,2.129255,9.864187677,0.096249,-0.0038,0.021257,0.098641624,0.094586,0.30344,-3.579974,3.594055674,0.00159,0.003494,-0.035732,0.035937612
153.1125,9.658194,-0.406279,1.892055,9.850159699,0.096582,-0.004105,0.018912,0.098501764,0.411904,1.064026,-3.162781,3.362290869,0.004768,0.011057,-0.031389,0.033619346
153.125,9.481511,0.096566,1.796683,9.650722545,0.094818,0.000916,0.017952,0.096506821,1.579515,1.505697,-3.390567,4.032113053,0.016565,0.015502,-0.033327,0.040316252
153.1375,9.646601,0.347785,1.949992,9.847859364,0.096469,0.003468,0.019488,0.098478816,3.168421,2.139703,-3.621632,5.266254732,0.032555,0.021868,-0.035137,0.052655923
153.15,9.4691,-0.278437,1.827788,9.647911222,0.094696,-0.002761,0.018256,0.096479205,4.599688,2.466487,-3.632819,6.359092837,0.046902,0.025133,-0.034803,0.063582341
153.1625,9.492286,0.076364,1.807243,9.663097445,0.094927,0.00078,0.018051,0.096631166,5.756926,2.931997,-3.241132,7.227983122,0.058391,0.029732,-0.030486,0.072269613
153.175,9.467906,0.226988,1.954123,9.670127418,0.094685,0.002323,0.019506,0.096701239,6.891932,3.154759,-2.738847,8.059312249,0.069609,0.031919,-0.02508,0.080580654
153.1875,9.497306,0.004317,1.905311,9.686539625,0.09498,0.000114,0.019019,0.096865555,7.560999,3.254349,-2.364274,8.564419702,0.076195,0.032908,-0.021069,0.085630119
153.2,9.289299,-0.278849,2.033442,9.513344262,0.092899,-0.002723,0.020318,0.095133906,8.19976,3.135401,-2.114395,9.029810059,0.082517,0.031726,-0.018311,0.090282263
153.2125,9.444305,-0.08287,2.045297,9.663591682,0.09444,-0.000764,0.020468,0.096635585,9.051076,3.165398,-1.768851,9.750413074,0.090923,0.03204,-0.014492,0.097486264
153.225,9.521859,0.062897,1.808196,9.692230271,0.095216,0.000719,0.018091,0.096922071,10.748926,3.190459,-1.807004,11.3570992,0.107902,0.032364,-0.01425,0.113548812
153.2375,9.65651,0.067832,1.661028,9.798561148,0.09657,0.000786,0.016579,0.097985948,13.460308,3.9655,-1.835899,14.15187644,0.134973,0.040218,-0.01359,0.141491648
153.25,9.660094,0.046923,1.896739,9.844655235,0.096615,0.000601,0.018891,0.098446378,15.971711,4.782851,-1.398366,16.73100844,0.159883,0.048451,-0.008509,0.167279635
153.2625,9.720277,-0.426424,1.937592,9.920679671,0.097225,-0.004119,0.019295,0.099206672,17.37834,5.232813,-0.443541,18.15449701,0.173621,0.052932,0.001253,0.181514788
153.275,9.923702,-0.58585,1.81856,10.10595083,0.099255,-0.005727,0.018128,0.101059279,17.827624,6.083746,1.153702,18.87239177,0.177616,0.06132,0.017266,0.188694729
153.2875,10.219784,-0.461271,1.729996,10.37543455,0.102217,-0.004493,0.01722,0.103754665,17.664755,6.833418,3.560238,19.27211627,0.17525,0.06858,0.041397,0.192690141
153.3,10.165251,-0.7411,2.064217,10.39916097,0.101677,-0.00731,0.020557,0.103991532,17.383617,7.187094,5.575744,19.6197192,0.171746,0.07196,0.061686,0.196163434
153.3125,10.292524,-0.994123,1.855443,10.50556993,0.102952,-0.009834,0.018463,0.10505572,17.939621,7.049432,5.767223,20.11927817,0.177157,0.070588,0.064001,0.201155155
153.325,10.153698,-1.45491,1.783014,10.41121919,0.101565,-0.0145,0.017712,0.104112507,18.934477,8.581382,6.650248,21.8261388,0.186757,0.085803,0.073348,0.21822067
153.3375,10.452101,-0.969672,1.694206,10.63282714,0.10455,-0.009696,0.01676,0.106327854,20.989812,8.782784,7.463207,23.94595919,0.207177,0.087713,0.081884,0.239417771
153.35,10.77046,-0.862389,1.67055,10.93330969,0.107736,-0.008642,0.016493,0.109333201,21.973779,8.758664,10.365679,25.82650692,0.216437,0.087106,0.110672,0.258226106
153.3625,10.906393,-0.680442,1.250771,10.99894712,0.109089,-0.006894,0.012234,0.109989126,22.054297,7.230739,13.118745,26.66040272,0.216944,0.071503,0.137416,0.26657182
153.375,11.408973,-0.531882,1.715949,11.54954737,0.114135,-0.005432,0.016819,0.115495384,20.628041,5.721119,16.487519,27.0200955,0.202449,0.056044,0.169907,0.270175714
153.3875,11.043674,0.223164,1.063864,11.09704214,0.110474,0.002046,0.010277,0.11096985,19.400007,4.464639,18.957752,27.48980964,0.190446,0.0431,0.193472,0.274879435
153.4,20.281037,1.324361,4.898944,20.90631594,0.202961,0.012829,0.048473,0.209063106,18.356743,6.288152,22.445923,29.67036111,0.180369,0.061057,0.227518,0.296690704
153.4125,14.865285,-2.778835,-0.728256,15.14030974,0.148726,-0.027335,-0.007489,0.151402478,16.988771,7.945775,25.262066,31.46308407,0.167615,0.077417,0.254755,0.314624046
153.425,15.2763,-3.942821,-0.072631,15.77708637,0.15268,-0.03971,-0.001763,0.157769372,14.700213,9.408283,27.217436,32.33265955,0.145914,0.092286,0.273369,0.323323694
153.4375,16.227458,-2.601502,0.228639,16.4362551,0.162265,-0.026152,0.000584,0.164359966,52.537967,19.753929,20.049456,59.60231852,0.525423,0.197152,0.200763,0.596023508
153.45,16.37464,-3.33103,1.571499,16.78374824,0.163876,-0.033549,0.013684,0.16783364,2.000501,6.480729,35.679317,36.31825318,0.027544,0.063581,0.356484,0.363155694
153.4625,16.066247,-2.953729,0.474561,16.34239933,0.160625,-0.029978,0.0026,0.163419188,21.196097,10.86443,27.853454,36.64867347,0.217117,0.10846,0.274581,0.366467037
153.475,15.906695,0.216503,0.040115,15.9082189,0.15906,0.001474,-0.001786,0.159076856,-21.75161,-6.054191,5.775343,23.30537176,-0.21643,-0.05978,0.062376,0.233037247
153.4875,16.429108,-1.676185,1.494524,16.58188131,0.164462,-0.017079,0.012424,0.165812537,24.67549,18.122657,-16.348642,34.70718368,0.246861,0.18145,-0.163077,0.34707141
153.5,17.601586,-4.203108,0.370128,18.100247,0.175905,-0.042614,0.000948,0.180995637,15.197663,11.704931,-9.296709,21.31673447,0.151337,0.116383,-0.094821,0.21316405
153.5125,24.797204,-4.637209,2.101301,25.31443263,0.248035,-0.047592,0.017023,0.253132657,24.841043,14.424672,12.580092,31.35932548,0.250299,0.145124,0.120916,0.31357813
153.525,29.522358,-3.40867,-3.325418,29.90396392,0.294477,-0.035948,-0.037528,0.299027278,22.138233,1.600166,12.166052,25.31155295,0.224234,0.017759,0.116003,0.253086872
153.5375,24.829555,-0.845158,-12.403692,27.76819527,0.245142,-0.01055,-0.129942,0.277652347,7.054462,3.459214,4.585903,9.097367857,0.071879,0.034868,0.043491,0.090960624
153.55,30.445231,1.722203,-4.062734,30.7633529,0.302822,0.014535,-0.051778,0.307560386,5.090374,6.881097,3.919978,9.414224923,0.051789,0.069151,0.037383,0.094135275
153.5625,34.252066,-0.641627,1.294831,34.28253634,0.342673,-0.0068,-0.000277,0.342740575,10.28479,1.954921,5.722595,11.93091426,0.10394,0.02034,0.05491,0.119299402
153.575,41.626555,0.114901,0.533096,41.63012701,0.416097,0.000716,-0.009688,0.416210384,12.437306,-6.280768,19.554714,24.01086143,0.129143,-0.060283,0.193207,0.240085192
153.5875,33.912384,-4.917119,-4.983206,34.6274485,0.336882,-0.047798,-0.063757,0.346177824,-3.679277,-0.12211,3.133155,4.834113192,-0.036396,-0.001316,0.031786,0.048339947
153.6,28.350407,-3.503128,-4.056536,28.85260763,0.281377,-0.033757,-0.053628,0.28842419,12.650878,4.845949,0.397561,13.55308048,0.126556,0.04842,0.002642,0.135528217
153.6125,17.243015,-2.413899,-3.615944,17.78267487,0.170928,-0.022662,-0.043288,0.177774572,6.442307,0.999143,3.920808,7.607518754,0.064854,0.010034,0.038477,0.076073662
153.625,24.150471,-2.069517,-8.436866,25.66532404,0.239249,-0.017929,-0.091052,0.256616445,7.462036,2.291335,3.291419,8.471460109,0.074822,0.022992,0.032397,0.084714399
153.6375,16.45181,-4.188858,-24.944954,30.17381835,0.160192,-0.039806,-0.252565,0.301720191,8.69619,0.556083,2.428336,9.045980574,0.087099,0.005603,0.023775,0.090459273
153.65,14.662567,-2.759567,-39.571457,42.29073528,0.136176,-0.023841,-0.399615,0.422852746,8.250803,1.838072,3.055313,8.988281056,0.082639,0.018367,0.030204,0.089882327
153.6625,-24.366863,1.488166,-29.598661,38.36716543,-0.262971,0.020564,-0.278185,0.383358213,8.858827,2.296931,2.319798,9.441195401,0.088666,0.023008,0.022861,0.094412144
153.675,-28.016486,4.466438,0.49077,28.37452046,-0.279764,0.04371,0.016875,0.283660405,9.15969,1.497493,2.158326,9.528944186,0.091654,0.015011,0.021312,0.095288967
153.6875,-16.279824,17.716735,10.015134,26.06181647,-0.165817,0.174156,0.100449,0.2606062,9.33357,1.535943,2.417951,9.763254421,0.093395,0.015374,0.02394,0.097632523
153.7,0.286969,14.060942,-7.256964,15.82580069,0.004649,0.138005,-0.077253,0.158224585,9.710695,0.845721,2.052104,9.96112304,0.097149,0.008431,0.020331,0.099611041
153.7125,13.049423,-0.299161,-28.022504,30.91338979,0.140017,-0.015705,-0.274989,0.308982779,9.596589,0.93824,1.968381,9.84120615,0.096009,0.009299,0.019511,0.098411781
153.725,9.898583,-13.471213,-28.752214,33.25876328,0.101293,-0.133838,-0.287123,0.332584575,9.271751,1.720756,2.421609,9.736044267,0.092771,0.017109,0.02408,0.097360273
153.7375,1.122091,-0.144646,-6.152477,6.255636172,0.011237,0.00036,-0.061529,0.062547723,9.228658,0.847474,2.209132,9.527150931,0.092311,0.008368,0.022029,0.095271302
153.75,1.068816,8.457796,0.597663,8.545986302,0.010474,0.084537,0.006848,0.085458201,9.24002,1.693247,2.330551,9.678663284,0.092437,0.0168,0.023257,0.096787019
153.7625,-2.738782,3.806543,1.222148,4.846064608,-0.027952,0.038021,0.010996,0.048454337,9.551873,1.797036,1.990283,9.921131116,0.095563,0.017794,0.019847,0.099210971
153.775,-2.80468,-0.894249,-5.239415,6.009773766,-0.026165,-0.010625,-0.053028,0.060078837,9.184738,1.660809,2.231571,9.596749856,0.091885,0.016457,0.022274,0.095967792
153.7875,2.239942,-4.12948,-13.800874,14.57854823,0.0273,-0.043807,-0.136301,0.145747404,9.50718,1.140451,1.977349,9.777372301,0.0951,0.011237,0.019731,0.097773169
153.8,4.042542,-4.154369,-11.467282,12.84910441,0.04377,-0.041473,-0.113446,0.128474969,8.950556,1.760754,2.290437,9.40525433,0.089562,0.017424,0.022822,0.094052067
153.8125,5.080366,0.341659,-5.144208,7.23807471,0.052281,0.003798,-0.049897,0.072370148,9.139314,1.890837,2.10015,9.566240378,0.091448,0.018716,0.020936,0.095662644
153.825,6.215598,1.459923,-3.658884,7.358835899,0.063298,0.014711,-0.0345,0.073575134,9.114421,2.250827,2.027069,9.60457709,0.091211,0.022303,0.020198,0.096045976
153.8375,7.972976,-0.917191,-5.628761,9.802680043,0.081854,-0.009492,-0.053048,0.098001356,9.401202,2.324191,1.89929,9.868726633,0.094074,0.02304,0.01893,0.098686899
153.85,13.357999,-0.45947,-6.680296,14.94234267,0.136079,-0.00437,-0.061476,0.149385038,9.050562,2.285413,2.2219,9.595448124,0.090567,0.022664,0.022162,0.095954117
153.8625,17.381693,0.597777,-4.000596,17.84615805,0.175066,0.006318,-0.033873,0.178424779,9.395898,2.03859,2.14257,9.850347944,0.094015,0.020196,0.021361,0.098503761
153.875,19.269096,0.610866,-0.422084,19.2833963,0.192669,0.006675,0.002246,0.192797676,9.35677,1.713915,2.075463,9.736231105,0.09362,0.01694,0.020682,0.097362278
153.8875,19.523318,0.554506,0.022709,19.53120422,0.195065,0.005992,0.006787,0.19527499,9.151013,2.19898,2.31953,9.693130113,0.091578,0.021788,0.023116,0.096930885
153.9,18.039255,-0.697387,-1.160324,18.08998124,0.180642,-0.006945,-0.005794,0.180868283,9.375307,2.341114,2.307913,9.934971491,0.09382,0.023223,0.022999,0.099350159
153.9125,18.400554,-1.573264,-2.147736,18.59215741,0.18454,-0.015714,-0.015954,0.18589371,9.645177,2.361977,1.969665,10.12363348,0.096516,0.023437,0.019603,0.101236895
153.925,18.098108,-2.790484,3.58465,18.65952919,0.180023,-0.026996,0.040886,0.186570977,9.044989,2.559057,2.566699,9.744154273,0.090522,0.025442,0.025561,0.097441739
153.9375,18.453658,-4.833026,2.815854,19.28275571,0.183341,-0.04834,0.034875,0.192787301,9.262328,2.763171,2.193822,9.911543216,0.092685,0.027498,0.021845,0.099115353
153.95,21.36437,-2.358073,-2.191363,21.60552905,0.214187,-0.024052,-0.014365,0.216011395,9.17675,3.231906,2.493037,10.04356463,0.091828,0.032225,0.02483,0.100435856
153.9625,21.04603,-0.601106,-0.379616,21.05803446,0.210436,-0.00659,0.002263,0.210551322,9.216214,3.471733,2.433744,10.14468533,0.09222,0.034645,0.02422,0.101446601
153.975,19.392834,-1.353471,4.838983,20.03321369,0.192295,-0.014024,0.054281,0.20030094,9.414187,3.232754,2.435594,10.2474257,0.094189,0.032286,0.02423,0.102474614
153.9875,22.129822,-1.618884,4.237296,22.58991998,0.219539,-0.016577,0.050359,0.225849946,10.218144,2.742144,2.255903,10.81752832,0.102225,0.027389,0.022399,0.108174965
154,25.163196,-2.68883,4.946716,25.78538809,0.249713,-0.027371,0.057946,0.257805145,10.882209,2.888508,1.600278,11.37219596,0.108877,0.028828,0.015731,0.113722113
154.0125,26.451596,-1.803043,9.830458,28.27677138,0.261356,-0.019269,0.106092,0.282725601,10.482755,2.764026,2.069773,11.03684522,0.104891,0.027626,0.020395,0.110368808
154.025,27.318538,-0.827871,13.401504,30.43991127,0.269614,-0.009641,0.140903,0.304365427,12.307559,2.817289,1.358413,12.69875631,0.123116,0.028163,0.013231,0.126987257
154.0375,25.286942,-2.16658,17.57718,30.87200611,0.249523,-0.022898,0.180308,0.308702155,13.812861,6.898414,0.132234,15.44023091,0.138205,0.06884,0.000485,0.154401434
154.05,23.618674,-1.202712,24.638095,34.1514861,0.232306,-0.013664,0.249939,0.341500053,12.1852,3.062988,1.784266,12.69033489,0.121944,0.030674,0.017117,0.126902424
154.0625,25.592946,1.72202,27.770527,37.80431732,0.252382,0.016049,0.280987,0.378031663,12.910034,3.865176,1.29489,13.53829027,0.129189,0.038646,0.012037,0.135381684
154.075,24.202025,1.773685,28.800034,37.66066822,0.241688,0.017677,0.288283,0.376606763,13.270028,5.318927,1.188055,14.34559522,0.13279,0.053208,0.01072,0.143454501
154.0875,16.615352,-1.809276,34.608146,38.43263159,0.169112,-0.019804,0.344544,0.384319704,13.839467,5.263633,1.829422,14.91923135,0.138523,0.052759,0.016898,0.149190067
154.1,12.264364,2.470703,38.888995,40.8518412,0.125827,0.024307,0.387892,0.40851373,13.572907,5.030044,1.367856,14.53946963,0.135811,0.050472,0.012112,0.145391716
154.1125,12.000101,-1.689427,32.821495,34.98724227,0.121501,-0.015486,0.32773,0.34987035,12.836448,5.378874,1.040669,13.95670716,0.128402,0.053987,0.008736,0.139563561
154.125,11.768815,-5.199651,28.639954,31.39726648,0.118953,-0.051315,0.285998,0.313971179,11.838983,5.43005,1.174224,13.07768188,0.118447,0.054509,0.010032,0.130772948
154.1375,96.558478,-4.34776,41.317751,105.117074,0.957319,-0.04155,0.432009,1.051103157,12.699188,5.762327,1.051921,13.98500361,0.127041,0.05782,0.008622,0.139846012
154.15,-44.743927,6.061434,-53.840994,70.26814798,-0.462981,0.056656,-0.525412,0.7025803,15.335464,7.739623,-0.037732,17.17788241,0.153202,0.077632,-0.002881,0.171772758
154.1625,21.497049,-3.458007,5.75857,22.52203491,0.216693,-0.034363,0.050701,0.225182733,17.139721,9.158558,-1.38016,19.48214727,0.17095,0.091856,-0.017036,0.194811839
154.175,14.099758,-4.659104,-21.90445,26.4634721,0.137692,-0.045355,-0.221381,0.264623714,18.079783,8.08133,-2.444265,19.95396901,0.180065,0.081155,-0.028306,0.199526359
154.1875,21.821931,-7.324091,-13.786978,26.8313202,0.210263,-0.07349,-0.149383,0.268191331,17.276695,5.863752,-3.104386,18.50689034,0.171875,0.058919,-0.035102,0.185053005
154.2,3.437498,-9.643224,8.74656,13.46515776,0.041193,-0.096416,0.084376,0.134581639,17.506,1.260898,-3.834015,17.96523228,0.174079,0.012563,-0.042516,0.179635568
154.2125,-15.115966,3.036581,43.257502,45.92303051,-0.121546,0.021283,0.441947,0.458850245,13.68046,-0.432033,-3.379598,14.09834462,0.135898,-0.004071,-0.037247,0.140968714
154.225,-0.249475,4.529221,13.463922,14.20750774,-0.00472,0.041222,0.135853,0.142047771,17.220092,0.867539,-1.806719,17.33633254,0.171622,0.008928,-0.022667,0.173342473
154.2375,12.061237,0.147481,2.90272,12.40648911,0.120113,0.001362,0.031013,0.124059639,25.122746,5.646698,0.442319,25.75331456,0.251118,0.056883,-0.003018,0.257497639
154.25,13.491839,0.317629,-5.335483,14.51199458,0.134854,0.001409,-0.053582,0.145115875,35.780286,12.08558,2.295733,37.83596834,0.358242,0.12105,0.010748,0.378293474
154.2625,9.500417,-3.754607,-3.930739,10.94557929,0.094248,-0.038117,-0.040547,0.109451589,33.260565,11.569393,4.117956,35.45523375,0.333895,0.115684,0.027921,0.354468956
154.275,4.500554,4.242873,10.155064,11.89042819,0.048096,0.040187,0.10102,0.118883391,21.550372,6.147764,6.68049,23.3846634,0.217794,0.061892,0.058252,0.233790807
154.2875,3.451594,7.077908,18.119737,19.75690137,0.035284,0.070012,0.181346,0.197567742,15.137468,5.810103,6.96741,17.64780543,0.153723,0.058381,0.063974,0.176441986
154.3,8.536593,-1.036551,2.504696,8.956637766,0.085034,-0.009877,0.026328,0.089562826,16.373248,7.873954,3.836785,18.56888044,0.165033,0.078564,0.032565,0.185657406
154.3125,10.793776,-1.325561,-1.448137,10.970862,0.108086,-0.013125,-0.013441,0.10970647,16.612087,3.950563,-5.773724,18.02510115,0.164757,0.037906,-0.062449,0.180226556
154.325,11.633299,-0.246848,-1.434347,11.72398955,0.116332,-0.00258,-0.014334,0.117240156,6.638359,1.500444,-13.137777,14.79595644,0.063516,0.013195,-0.132962,0.147943515
154.3375,9.327528,-0.467439,2.072847,9.566502626,0.093345,-0.004741,0.020395,0.095664634,1.070038,-9.843232,-23.99913,25.96136434,0.005104,-0.10152,-0.238857,0.259586262
154.35,9.35362,0.449269,3.480804,9.990397701,0.093573,0.004391,0.034721,0.099903629,-12.701403,-5.954291,14.244413,19.99206145,-0.125724,-0.059111,0.143758,0.199917476
154.3625,9.999512,0.499347,2.679655,10.3643687,0.099965,0.005089,0.026889,0.103643222,1.431447,-4.279553,-5.230113,6.907799678,0.014323,-0.042781,-0.052311,0.069078238
154.375,10.051649,-1.0404,1.361155,10.19660839,0.100505,-0.010353,0.013733,0.101965852,3.012345,-0.524231,-5.450478,6.249540061,0.030475,-0.00494,-0.054337,0.06249511
154.3875,10.22863,-0.738411,1.147152,10.31920928,0.102283,-0.00739,0.011495,0.103191856,4.944617,-3.474234,-8.635538,10.54002162,0.050234,-0.034181,-0.086122,0.105398266
154.4,10.103147,-0.184822,1.59584,10.23007545,0.10104,-0.001902,0.015895,0.102300294,5.594345,-1.550419,-8.620633,10.3930654,0.056841,-0.014677,-0.085759,0.103927473
154.4125,9.761363,-0.020503,1.947617,9.953785208,0.097627,-0.000248,0.019409,0.099537942,4.767478,-0.516317,-7.230054,8.675777231,0.048518,-0.004552,-0.071776,0.086755468
154.425,9.763008,-0.160178,1.905035,9.948424023,0.097639,-0.001627,0.019001,0.099483966,2.347543,-0.319754,-5.524181,6.010804978,0.024205,-0.002725,-0.054949,0.060105742
154.4375,9.556633,-0.213235,1.948955,9.755671635,0.095575,-0.002165,0.019442,0.097556441,0.28453,-0.720767,-4.145051,4.216860228,0.003486,-0.006829,-0.041463,0.042165956
154.45,9.694826,-0.241461,1.930986,9.888208206,0.096955,-0.002451,0.019272,0.0988822,-0.418417,-0.516771,-3.521587,3.583810828,-0.003527,-0.004824,-0.035334,0.035835768
154.4625,9.914861,-0.170035,1.852092,10.08779586,0.099154,-0.001755,0.018488,0.100878154,0.369996,-0.029848,-3.516195,3.535734043,0.00447,0.000011,-0.03507,0.035353726
154.475,9.692327,0.139924,1.647726,9.832384369,0.096933,0.001343,0.016422,0.098323406,1.727434,0.078406,-3.565869,3.963028823,0.018137,0.00104,-0.035216,0.039625737
154.4875,9.437151,0.602534,2.120704,9.691246136,0.094383,0.005976,0.021169,0.096912279,3.294213,0.156482,-3.716756,4.968963782,0.033906,0.001784,-0.036272,0.049683574
